r_mean,g_mean,b_mean,r_std,g_std,b_std,r_min,g_min,b_min,r_max,g_max,b_max,label
253.668701171875,36.224609375,1.35400390625,6.468663712630917,9.40961525368663,6.611252953061148,205,0,0,255,86,50,angry
253.68212890625,36.32177734375,1.40234375,6.24750207575061,9.481606080844067,6.737454659445653,205,0,0,255,86,50,angry
80.109130859375,1.48583984375,1.427978515625,9.626042690400197,6.98692939011659,6.8345177751095525,30,0,0,130,50,50,angry
219.747802734375,20.6298828125,60.049560546875,9.403063208927518,8.085766186949575,9.881758703809684,170,0,10,255,70,110,angry
178.077880859375,34.203857421875,34.24169921875,9.732282529993569,9.205111455988542,9.375634324548693,128,0,0,228,84,84,angry
205.038330078125,92.0830078125,91.624267578125,9.979532058267358,9.869680348005906,10.161209700081331,155,42,42,255,142,142,angry
204.82177734375,91.8046875,91.951171875,9.996067310937796,9.94884069388709,10.076637903547441,155,42,42,255,141,142,angry
107.01025390625,47.11279296875,47.079833984375,9.853486867660433,9.632402409767803,9.77756637764806,57,0,0,157,97,97,angry
165.08251953125,42.00537109375,42.094482421875,9.60733093603329,9.780125257766484,9.780057276804754,115,0,0,215,92,92,angry
138.894775390625,1.554443359375,1.575439453125,9.76680803075943,7.2166166208182325,7.161922717672413,89,0,0,189,50,50,angry
128.0380859375,1.475341796875,1.456787109375,10.058011161450596,6.845881330535072,6.873550119103943,78,0,0,178,50,50,angry
253.5048828125,35.987548828125,1.4482421875,6.972110707715569,8.95521579249735,6.904641840193104,205,0,0,255,86,50,angry
106.81396484375,47.03076171875,47.14990234375,10.1216748158044,9.935486775526378,10.039302161061208,57,0,0,157,97,97,angry
165.072265625,41.92822265625,42.09033203125,9.506404725470263,9.51390452248309,9.495611871366176,115,0,0,215,92,92,angry
253.6201171875,98.899658203125,70.998046875,6.6318306168068775,9.746866477651928,9.840103297427966,205,49,21,255,149,121,angry
253.49267578125,99.119140625,71.2353515625,7.025549429996183,9.68623806517394,9.669907426755895,205,49,22,255,149,121,angry
127.892822265625,1.41455078125,1.53564453125,9.8123003186118,6.690677048588955,6.933782715707348,78,0,0,178,50,50,angry
128.357666015625,1.450927734375,1.357666015625,9.845870546485056,6.861067851945237,6.568877468269745,78,0,0,178,50,50,angry
164.822998046875,41.95263671875,42.18310546875,9.801330645272861,9.984666118646093,9.662248729582252,115,0,0,215,92,92,angry
253.5859375,36.251953125,1.57958984375,6.901047071538764,9.505112527164144,7.131953393480067,205,0,0,255,86,50,angry
253.45263671875,1.340576171875,1.49462890625,7.079949604841071,6.5216716592087005,6.969553657344345,205,0,0,255,50,50,angry
165.124267578125,42.140625,42.173095703125,9.497709271037515,9.515753283207536,9.645451526143535,115,0,0,215,92,92,angry
177.881591796875,34.15966796875,34.01953125,9.906959409011813,9.191134181699518,9.202215541597765,128,0,0,228,84,84,angry
204.9794921875,92.09716796875,92.035888671875,9.30140747371743,10.10365379972013,9.869184951788371,155,42,42,255,142,142,angry
204.906005859375,92.015869140625,92.013671875,9.936650074894615,10.35245536840178,10.249919425833745,155,42,42,255,142,142,angry
253.501708984375,99.028564453125,70.87939453125,6.9846019964005395,9.764208121701046,10.167979055392847,205,49,21,255,149,121,angry
79.886962890625,1.452392578125,1.4111328125,10.158252973384702,6.7356385950689495,6.730470379493237,30,0,0,130,50,50,angry
190.17724609375,1.53759765625,1.365478515625,9.911834478465646,7.037674321375245,6.57264614959162,140,0,0,240,50,50,angry
253.47314453125,36.302978515625,1.556884765625,7.015869391247832,9.307661857493786,7.020003955104996,205,0,0,255,86,50,angry
253.53125,77.229248046875,76.879150390625,6.822240742600631,9.596392857729356,9.611790593785786,205,27,27,255,127,127,angry
106.9892578125,46.856689453125,46.8232421875,9.724243917223474,9.985522683316551,9.70520090696067,57,0,0,157,97,97,angry
253.598876953125,36.02099609375,1.568359375,6.59274938412577,9.236664192989114,7.0869470989523835,205,0,0,255,86,50,angry
80.21240234375,1.49951171875,1.593994140625,9.968544398851295,6.918435217253351,7.27218810187334,31,0,0,130,50,50,angry
189.93896484375,1.560302734375,1.569580078125,9.987794568106692,7.079540856332203,7.168353739281992,140,0,0,240,50,50,angry
253.545166015625,98.671630859375,71.255126953125,6.896727815586357,9.972855535683358,9.959468547739592,205,49,21,255,149,121,angry
79.773193359375,1.53857421875,1.416015625,9.633091878436197,7.062878606995014,6.7256706612430746,30,0,0,130,50,50,angry
164.834716796875,41.850830078125,42.043212890625,10.086891817645798,10.000877124346784,9.186641000956707,115,0,0,215,92,92,angry
177.79296875,34.035888671875,34.130126953125,10.062578094368929,9.020913802456825,9.331875323545392,128,0,0,228,84,84,angry
178.30126953125,34.235595703125,34.303466796875,9.794223542197738,9.209126997457144,9.366712362473795,128,0,0,228,84,84,angry
127.95068359375,1.537353515625,1.49365234375,10.00537011675853,7.074731611242963,6.86188085921128,78,0,0,178,50,50,angry
139.381591796875,1.19287109375,1.324951171875,9.97952704120705,6.138609557847419,6.486172378723993,89,0,0,189,50,50,angry
107.1279296875,47.177978515625,47.0546875,9.64627018729551,10.022962572318672,9.816228267636392,57,0,0,157,97,97,angry
139.04150390625,1.377197265625,1.532958984375,9.658562429627713,6.705987701370322,7.024780887533003,89,0,0,189,50,50,angry
253.408203125,36.092529296875,1.42431640625,7.116865634444719,9.654150401244266,6.814946129180853,205,0,0,255,86,50,angry
107.014404296875,46.927001953125,47.08544921875,9.896561584111248,9.860714221446003,9.510583290459373,57,0,0,157,97,97,angry
232.381591796875,149.7998046875,122.07763671875,8.608603243844655,9.843847219804513,10.220151274377093,183,100,72,255,200,172,angry
165.125732421875,42.052490234375,41.977294921875,9.87480527649606,10.012293646920781,9.398809458918313,115,0,0,214,92,92,angry
219.710205078125,20.218505859375,59.87060546875,9.154930224686613,7.84501728519726,9.838607546880432,170,0,10,255,70,110,angry
164.990478515625,42.32177734375,41.935546875,9.909658185677259,9.925059743072039,9.417779794804492,115,0,0,215,92,92,angry
80.217529296875,1.36083984375,1.26806640625,9.755997521813239,6.611104950737242,6.244600462246581,30,0,0,130,50,50,angry
127.937255859375,1.62255859375,1.523193359375,9.877037897362865,7.308968090459009,7.178387508649203,78,0,0,178,50,50,angry
80.252685546875,1.3671875,1.53271484375,9.671653754272093,6.722596101198089,6.998842262849507,30,0,0,130,50,50,angry
128.131103515625,1.293212890625,1.2841796875,9.86419748110893,6.5692459991726855,6.425565675406516,78,0,0,178,50,50,angry
220.225830078125,20.458740234375,59.87548828125,9.134895468966192,8.110609658835184,9.58278204258262,170,0,10,255,70,110,angry
107.223388671875,47.022705078125,46.779296875,9.66090855675091,9.597170710751286,10.165362310899953,57,0,0,157,97,97,angry
219.862060546875,20.591552734375,59.965087890625,9.210365151441966,7.95387195234676,9.77415886586892,170,0,10,255,70,110,angry
79.934326171875,1.46728515625,1.32568359375,9.86969959783095,6.787864289597901,6.437756709193202,30,0,0,130,50,50,angry
204.967041015625,91.93798828125,92.07470703125,9.697783736940826,9.964662281808033,10.004529487473752,155,42,42,255,142,142,angry
189.9111328125,1.50244140625,1.2607421875,9.5349589651312,6.940384668880791,6.349241914327861,140,0,0,240,50,50,angry
219.934326171875,20.359619140625,60.0673828125,9.030294793508926,8.054824365439083,9.940415776343542,170,0,10,255,70,110,angry
205.078125,92.103271484375,91.887939453125,10.084857247533304,9.804924874642843,9.805027561445662,155,42,42,255,142,142,angry
219.868408203125,20.3701171875,59.830078125,9.467796878874209,7.718100022351168,9.843771507602993,170,0,10,255,70,110,angry
253.65380859375,1.363037109375,1.372314453125,6.567354985855314,6.613735334350903,6.658069375379715,205,0,0,255,50,50,angry
253.345703125,76.99755859375,77.010986328125,7.525680065157915,9.571201815643922,9.815043778746956,205,27,27,255,127,127,angry
253.56787109375,77.234619140625,77.03515625,6.708333710459191,10.148837812132845,10.011138053779696,205,27,27,255,127,127,angry
107.15283203125,47.02001953125,46.962158203125,10.096244940643725,9.525233223830718,10.058946559607238,57,0,0,157,97,97,angry
107.110595703125,46.918701171875,47.1162109375,10.06442746663094,10.041052544612567,10.211612133338955,57,0,0,157,97,97,angry
253.483154296875,1.568115234375,1.65966796875,6.928394179735029,7.098549378823538,7.305879367143646,205,0,0,255,50,50,angry
138.96484375,1.39404296875,1.40234375,9.85320648827507,6.601558148083578,6.686202734500049,89,0,0,189,50,50,angry
253.491943359375,36.050048828125,1.240478515625,7.099215511011892,9.128567635063472,6.177077092901447,205,0,0,255,86,50,angry
232.429443359375,150.011474609375,121.9697265625,8.64639569295864,9.879701964708484,10.149159136363561,183,100,72,255,200,172,angry
128.184814453125,1.4384765625,1.434814453125,10.341921754250565,6.838405734645918,6.904351327295607,78,0,0,178,50,50,angry
204.796142578125,91.920654296875,92.08447265625,9.786649606015406,10.194821140536042,9.758169309691038,155,42,42,255,142,142,angry
253.593017578125,76.830810546875,77.12890625,6.718033397517443,10.187497024886744,9.907703184767948,205,27,27,255,127,127,angry
106.920654296875,47.062744140625,47.079345703125,9.858907138345538,9.591954162588156,9.650246068431136,57,0,0,157,97,97,angry
253.419921875,98.69970703125,70.977294921875,7.218305830068195,9.83514802292875,9.889191844574679,205,49,21,255,149,121,angry
139.19580078125,1.48388671875,1.406982421875,9.800437547199712,6.948803722560262,6.744039619279365,89,0,0,189,50,50,angry
79.95751953125,1.515625,1.3974609375,9.627417112264576,6.920710963071279,6.702249607643811,30,0,0,130,50,50,angry
190.26513671875,1.484619140625,1.5205078125,10.083175351873063,6.993458002691865,7.104587628224911,140,0,0,240,50,50,angry
79.8798828125,1.44873046875,1.382568359375,9.636697720433961,6.8086147428397945,6.604654700741752,30,0,0,130,50,50,angry
128.1533203125,1.290771484375,1.45849609375,9.983112141913708,6.481996761955328,6.898414395769943,78,0,0,178,50,50,angry
253.5341796875,98.910400390625,71.16357421875,6.806749559184795,10.123168682563026,10.200006765008066,205,49,21,255,149,121,angry
79.86328125,1.477783203125,1.447021484375,9.427916252194779,7.0693408909661875,6.755396129808537,30,0,0,130,50,50,angry
177.773681640625,34.358642578125,34.06494140625,10.178931438740749,9.419402065247075,9.109907327739634,128,0,0,228,84,84,angry
204.98583984375,92.1318359375,92.148681640625,9.830387491852749,9.462105865534559,9.663180826809361,155,42,42,255,142,142,angry
253.586181640625,99.03271484375,70.869384765625,6.70703152993701,10.13444312981717,9.990365486366061,205,49,21,255,149,121,angry
128.080322265625,1.41015625,1.706787109375,9.771617835881624,6.697148003578533,7.589261329595677,78,0,0,178,50,50,angry
127.810546875,1.462890625,1.277099609375,9.60724041808717,6.821495626458109,6.289455382591503,78,0,0,178,50,50,angry
253.743408203125,99.143310546875,71.164794921875,6.2234852029752155,9.980656055103761,9.94857091932551,205,49,21,255,149,121,angry
189.9169921875,1.649169921875,1.479736328125,9.780723045706486,7.326923162003803,6.723623198458711,140,0,0,240,50,50,angry
79.83154296875,1.359130859375,1.4453125,10.062861074757638,6.708180612894943,6.761343008407705,30,0,0,130,50,50,angry
178.0419921875,33.898193359375,33.948974609375,10.104903586870039,8.938299606807195,9.050184731547558,128,0,0,228,84,83,angry
128.064453125,1.48583984375,1.350830078125,9.92273599087861,6.838310814994809,6.518282154115285,78,0,0,178,50,50,angry
107.12646484375,47.2822265625,47.15478515625,9.785248923100797,9.549543741321855,10.01044213367495,57,0,0,157,97,97,angry
219.687255859375,20.57275390625,60.05078125,9.211681277697341,7.952868968986938,9.855442429612099,170,0,10,255,70,110,angry
177.94873046875,34.117431640625,34.17431640625,9.71622798615365,9.31022564746178,9.346095259679952,128,0,0,228,84,84,angry
232.609130859375,149.93994140625,122.04296875,8.373414298721405,9.85734707732343,9.7467246789767,183,100,72,255,200,172,angry
253.61572265625,36.111328125,1.4228515625,6.695219468813583,9.465361841925748,6.75707855649106,205,0,0,255,86,50,angry
128.23193359375,1.525146484375,1.21923828125,9.99496532300589,7.126874238003894,6.175515619750674,78,0,0,178,50,50,angry
164.935302734375,41.67626953125,42.0361328125,9.551922448750599,9.494225390789019,9.823573721913062,115,0,0,215,92,92,angry
164.7431640625,41.849365234375,42.381103515625,9.859880244009483,9.589347248471093,9.581732311787533,115,0,0,215,92,92,angry
178.091064453125,34.439697265625,34.177490234375,10.004210941511182,9.297138982919794,9.41810357508753,128,0,0,228,84,84,angry
127.9814453125,1.396728515625,1.547607421875,9.1908820019393,6.731062775986047,7.105660371466709,78,0,0,178,50,50,angry
165.137939453125,42.206787109375,41.982177734375,9.715170464814118,9.538263957648233,9.784939636756734,115,0,0,215,92,92,angry
253.638427734375,69.108642578125,1.388427734375,6.619055253573262,9.932396660969767,6.630949043937323,205,19,0,255,119,50,angry
128.007568359375,1.574951171875,1.53857421875,9.990458892954386,7.115004467450078,6.989667060983508,78,0,0,178,50,50,angry
177.949462890625,33.97900390625,34.05859375,9.951156825839448,9.116276255017574,9.346831869206321,128,0,0,228,84,84,angry
79.96044921875,1.427978515625,1.361083984375,10.040926903401523,6.744839492589014,6.637277773820595,30,0,0,130,50,50,angry
178.04638671875,34.170166015625,34.05029296875,9.881415866277646,9.335050223097426,9.312075803683317,128,0,0,228,84,84,angry
253.59716796875,98.9052734375,71.10400390625,6.680511227507143,9.71740904753458,9.874081424048251,205,49,21,255,149,121,angry
253.61474609375,36.09716796875,1.42236328125,6.721258059059265,9.338147975085798,6.7241132577018465,205,0,0,255,86,50,angry
205.089111328125,91.948974609375,92.029052734375,10.019786020947492,10.081750022634292,9.458089382467811,155,42,42,255,142,142,angry
253.607421875,36.164794921875,1.510986328125,6.8223970249298365,9.465703968437806,6.986655556351288,205,0,0,255,86,50,angry
138.962646484375,1.3916015625,1.5107421875,10.010020430136267,6.734100761051735,7.03655229492098,89,0,0,189,50,50,angry
106.974609375,46.940185546875,47.08984375,9.78421180415991,9.459906470696334,9.761773459230445,57,0,0,157,97,97,angry
139.3134765625,1.35546875,1.405029296875,10.373393796198677,6.522991891591882,6.749982935389388,89,0,0,189,50,50,angry
138.96728515625,1.456787109375,1.507080078125,9.910064528435141,6.8245011715021215,6.959000233330485,89,0,0,189,50,50,angry
232.6171875,149.734130859375,121.862548828125,8.10782063017515,10.153839479634703,9.927048540337918,183,100,72,255,200,172,angry
165.07080078125,42.083740234375,41.886962890625,9.564152581024855,9.329345568957226,9.533563548853552,115,0,0,215,92,92,angry
253.638671875,76.954833984375,77.03662109375,6.5300394058791085,10.177485543303787,10.233892007161428,205,27,27,255,127,127,angry
253.667236328125,98.87060546875,70.67041015625,6.523048137991569,10.016507626115631,9.77666942604417,205,49,21,255,149,121,angry
138.98291015625,1.462890625,1.512451171875,10.1196793952299,6.868149274497979,6.883399786774624,89,0,0,189,50,50,angry
139.010009765625,1.50048828125,1.498779296875,9.830951372207938,6.9494196416198255,6.98243460700735,89,0,0,189,50,50,angry
253.536865234375,77.0712890625,76.89111328125,6.9713495948234065,10.110946839666791,9.57053171334957,205,27,27,255,127,127,angry
253.5732421875,68.983154296875,1.403076171875,6.666915372342011,10.027572311215772,6.70586557539678,205,19,0,255,119,50,angry
219.852783203125,20.447998046875,60.08740234375,9.44298562983884,8.094879922094039,9.829537234099936,170,0,10,255,70,110,angry
253.540771484375,68.982177734375,1.384521484375,6.829236736620855,9.968574878146976,6.64416043134338,205,19,0,255,119,50,angry
253.60546875,68.96484375,1.4228515625,6.735271066762899,10.261413918197917,6.787792442583325,205,19,0,255,119,50,angry
127.956298828125,1.448486328125,1.421142578125,9.948318323877748,6.882154136631928,6.800421651046002,78,0,0,178,50,50,angry
253.770263671875,76.770263671875,76.82958984375,6.167399843444127,9.731563324315609,9.641436018749845,205,27,27,255,127,127,angry
253.535400390625,1.27001953125,1.42724609375,6.860796175087378,6.369623927987706,6.815945217860496,205,0,0,255,50,50,angry
204.841796875,91.98583984375,92.048583984375,9.720049706791125,9.895217371726858,9.477194715451786,155,42,42,255,142,142,angry
205.081298828125,91.7958984375,92.095458984375,9.973792899264577,9.744306369089852,10.275854344246861,155,42,42,255,142,142,angry
253.604736328125,36.011474609375,1.44677734375,6.670119575039183,9.27678318297699,6.8720234582953585,205,0,0,255,86,50,angry
253.664306640625,36.308349609375,1.603759765625,6.467946463356552,9.358573557654141,7.127190968294412,205,0,0,255,86,50,angry
253.536376953125,1.271728515625,1.3896484375,6.898549507761131,6.344222699485827,6.554834084582447,205,0,0,255,50,50,angry
204.856689453125,92.237548828125,91.769775390625,10.051343736798547,10.444887273859466,9.751576122023206,155,42,42,255,142,142,angry
253.761962890625,98.93017578125,70.92431640625,6.159320970605071,9.7887355326659,10.022393604131555,205,49,21,255,149,121,angry
106.881591796875,46.91552734375,47.15771484375,10.260660091488155,9.860684496795649,10.349485242178034,57,0,0,157,97,97,angry
204.493896484375,91.8720703125,91.98876953125,9.371924592078033,9.878892686622633,9.94729130694993,155,42,42,255,142,142,angry
253.594482421875,76.902099609375,77.118408203125,6.741883055531046,9.645242283978172,9.6757687540478,205,27,27,255,127,127,angry
138.904296875,1.4326171875,1.45654296875,10.260480593306301,6.78325507410193,6.8668677870762105,89,0,0,189,50,50,angry
106.95751953125,47.02197265625,46.917236328125,10.076133625913998,9.771036281524971,9.97627731967154,57,0,0,157,97,97,angry
127.95458984375,1.406494140625,1.42578125,9.996502729652974,6.763480954583412,6.851690554319309,78,0,0,178,50,50,angry
165.26171875,41.971435546875,42.164794921875,9.8966514704292,9.519250360789586,9.579434599343493,115,0,0,215,92,92,angry
165.0791015625,42.1142578125,42.161865234375,9.856791597627499,9.597293311256186,9.904348242010967,115,0,0,215,92,92,angry
219.722412109375,20.55078125,60.0751953125,9.413765977803642,7.9832808310335945,10.066245904133181,170,0,10,255,70,110,angry
139.228271484375,1.4970703125,1.453369140625,9.99660057163415,6.851343619005045,6.686862803789528,89,0,0,189,50,50,angry
164.861328125,42.284912109375,42.119140625,10.130679762722439,9.760742624119667,9.959535555447584,115,0,0,215,92,92,angry
253.5517578125,1.501220703125,1.398681640625,6.81993264520224,7.045055784724766,6.6586694707954655,205,0,0,255,50,50,angry
232.2421875,150.358154296875,122.082763671875,8.45712056101802,9.911123451847171,9.60490169146685,183,100,72,255,200,172,angry
106.88427734375,47.273193359375,46.835693359375,9.886577808667186,9.551659713317807,9.785023503726066,57,0,0,157,97,97,angry
253.65966796875,1.483154296875,1.418701171875,6.3881141374826145,6.8693662578716985,6.706910489416532,205,0,0,255,50,50,angry
190.0048828125,1.461181640625,1.394775390625,10.138420676534984,6.731126462002882,6.606856202107919,140,0,0,240,50,50,angry
189.958984375,1.224853515625,1.534912109375,9.88121725483535,6.283657613674227,7.063312445808906,140,0,0,240,50,50,angry
253.6455078125,69.10400390625,1.354248046875,6.4073413198456555,9.538082775444693,6.6561947269562545,206,19,0,255,119,50,angry
106.818359375,46.966552734375,46.97607421875,9.86142831450392,9.95846375808273,9.619997371724775,57,0,0,157,97,97,angry
106.8447265625,46.887939453125,46.879638671875,9.709868908595364,10.014559276970658,9.849299797958583,57,0,0,157,97,97,angry
127.921142578125,1.608642578125,1.43603515625,9.678921719263991,7.354374861449364,6.822585016785356,78,0,0,178,50,50,angry
219.701904296875,20.395263671875,59.919189453125,9.487721109012607,7.790579687293552,9.837426685680496,170,0,10,255,70,110,angry
139.072509765625,1.397705078125,1.50732421875,9.868093220995839,6.574080898133866,6.915572403519445,89,0,0,189,50,50,angry
253.65869140625,68.85595703125,1.496826171875,6.409238071922621,10.119730190234998,7.009131159731214,205,19,0,255,119,50,angry
232.525146484375,149.938232421875,121.830078125,8.362301034513383,10.120530610813722,9.932287036485931,183,100,72,255,200,172,angry
253.552001953125,68.803955078125,1.5341796875,6.976679268059496,9.839205001446103,7.008700209308599,205,19,0,255,119,50,angry
165.011962890625,41.9169921875,42.314208984375,9.799185007495414,9.71301802109231,9.870333809502748,115,0,0,215,92,92,angry
253.49609375,1.466552734375,1.2763671875,7.038848975326927,6.691649882907967,6.320291299866909,205,0,0,255,50,50,angry
220.10302734375,20.466552734375,60.0029296875,8.90496869156146,7.832901763103008,9.699815317735753,170,0,10,255,70,110,angry
127.87841796875,1.6015625,1.402587890625,9.717989471705407,7.3446101557430366,6.746728311722439,78,0,0,178,50,50,angry
253.513916015625,36.196044921875,1.521240234375,6.850047166863826,9.682125221793097,7.06478378623109,205,0,0,255,86,50,angry
205.033203125,91.931396484375,91.786376953125,10.088058142365172,9.714299151805491,9.833775698617435,155,42,42,255,142,142,angry
176.0,224.0,230.0,0.0,0.0,0.0,176,224,230,176,224,230,calm
253.63720703125,160.12890625,121.926513671875,6.649257067001964,9.822272421515345,9.666773197735308,205,110,72,255,210,172,calm
205.0,92.0,92.0,0.0,0.0,0.0,205,92,92,205,92,92,calm
239.220947265625,128.08349609375,127.98876953125,7.889356994723197,9.867672374467471,10.015655267583428,190,78,78,255,178,178,calm
144.0947265625,237.344970703125,144.268798828125,9.77582275167195,7.820395329176809,10.026223581158243,94,188,94,194,255,194,calm
175.0,238.0,238.0,0.0,0.0,0.0,175,238,238,175,238,238,calm
253.49609375,159.884521484375,121.886474609375,6.986383546135364,9.794649102471922,9.934627762657161,205,110,72,255,210,172,calm
175.927001953125,223.858154296875,229.63330078125,10.206285086628114,9.025227604450205,8.58788461448558,126,174,180,226,255,255,calm
253.608154296875,159.930908203125,122.119384765625,6.636599655834114,9.85127994516345,9.920369236745257,205,111,72,255,210,172,calm
176.2607421875,223.53515625,229.7529296875,9.976553657784722,9.214471166694047,8.439958623902202,126,174,180,226,255,255,calm
244.160400390625,253.515625,248.8984375,7.300999519265314,6.894592111983493,6.790743462784008,195,205,200,255,255,255,calm
239.478759765625,128.190673828125,127.95751953125,7.3197772299567765,10.17949363951337,9.637226006339935,190,78,78,255,178,178,calm
211.0,211.0,211.0,0.0,0.0,0.0,211,211,211,211,211,211,calm
176.0,224.0,230.0,0.0,0.0,0.0,176,224,230,176,224,230,calm
127.050537109375,253.5009765625,211.756591796875,9.852879432427407,6.788590426872554,10.01015502469999,77,205,162,177,255,255,calm
244.105224609375,253.7314453125,248.784912109375,7.130679757022249,6.244696770446247,7.090781103124781,195,205,200,255,255,255,calm
204.984130859375,92.135498046875,92.104736328125,10.109724787537534,9.965269261348038,10.193753689683987,155,42,42,255,142,142,calm
205.0,92.0,92.0,0.0,0.0,0.0,205,92,92,205,92,92,calm
243.9619140625,253.73681640625,248.7978515625,7.40031504347043,6.393666912146803,7.143455762302046,195,205,200,255,255,255,calm
245.0,255.0,250.0,0.0,0.0,0.0,245,255,250,245,255,250,calm
126.96875,253.6025390625,212.308349609375,9.767812255054865,6.680065478957644,9.700087014894418,77,205,162,177,255,255,calm
143.831298828125,237.1572265625,143.9921875,9.86179431849159,8.180411203863436,10.052374442567972,94,188,94,194,255,194,calm
229.635986328125,229.781494140625,248.84619140625,8.61489239629916,8.53699207596234,6.729734853449922,180,180,200,255,255,255,calm
172.7783203125,216.234375,229.74365234375,9.998299597176507,9.744827854912318,8.102686231144899,123,166,180,223,255,255,calm
176.0,224.0,230.0,0.0,0.0,0.0,176,224,230,176,224,230,calm
239.33349609375,253.476806640625,253.550537109375,7.360029236046111,6.989839805430515,6.747640263497752,190,205,205,255,255,255,calm
244.147216796875,253.6298828125,248.7900390625,7.15946005159208,6.6891955784135275,7.091847101494372,195,205,200,255,255,255,calm
211.0,211.0,211.0,0.0,0.0,0.0,211,211,211,211,211,211,calm
239.169677734375,253.53662109375,253.56640625,7.918022885770308,6.9215488572278785,6.881068655009986,190,205,205,255,255,255,calm
244.296142578125,253.4326171875,248.74267578125,6.929503045965596,7.1763398810138295,7.126212552274504,195,205,200,255,255,255,calm
253.437255859375,159.875244140625,121.736572265625,7.136091195312545,9.88447984645255,9.977204994417878,205,110,72,255,210,172,calm
239.39306640625,128.226318359375,127.975830078125,7.809767695426523,10.189239724929667,10.027873837733578,190,78,78,255,178,178,calm
101.89404296875,204.951904296875,169.81494140625,10.131339819837685,10.061111185535916,9.765359066203315,52,155,120,152,255,220,calm
211.0,211.0,211.0,0.0,0.0,0.0,211,211,211,211,211,211,calm
173.0,216.0,230.0,0.0,0.0,0.0,173,216,230,173,216,230,calm
172.907470703125,215.83251953125,229.816162109375,9.89981469055582,9.459684041636237,8.254357426268598,123,166,180,223,255,255,calm
176.284912109375,223.84765625,229.80322265625,9.762368301572959,9.261433726107743,8.60818953755589,126,174,180,226,255,255,calm
127.083984375,253.612060546875,211.88037109375,9.988190162311982,6.666082896561824,10.066252476705987,77,205,162,177,255,255,calm
239.419921875,128.04541015625,127.927734375,7.594260116209247,9.781893370800427,9.839019316829466,190,78,78,255,178,178,calm
152.0,251.0,152.0,0.0,0.0,0.0,152,251,152,152,251,152,calm
174.85791015625,237.421630859375,237.321044921875,10.082003901199558,7.662670195682292,7.744435154435943,125,188,188,225,255,255,calm
253.4755859375,159.96826171875,122.11376953125,7.134135429647537,9.502311011354202,9.826062772990978,205,111,72,255,210,172,calm
175.972900390625,223.822265625,229.49365234375,10.183568930293875,9.106421173309158,8.721407454563176,126,174,180,226,255,255,calm
172.8359375,216.041015625,229.52783203125,9.725803183212879,9.422627838069157,8.756342945790012,123,166,180,223,255,255,calm
239.2666015625,127.94921875,127.901611328125,7.6074476366500585,10.179677756854508,10.299605448929666,190,78,78,255,178,178,calm
174.8955078125,237.30126953125,237.41455078125,9.889097894348172,7.796956935291512,7.869977515041896,125,188,188,225,255,255,calm
239.031494140625,127.8818359375,128.01953125,8.012730003156308,10.340785175004047,10.003739992761378,190,78,78,255,178,178,calm
239.484375,127.791259765625,128.440673828125,6.978570014918887,9.631852865566836,9.987829309293419,190,78,78,255,178,178,calm
205.060546875,91.9990234375,91.904052734375,9.935276190533292,10.035118949348616,9.75081743273835,155,42,42,255,142,142,calm
244.078369140625,253.499755859375,248.9150390625,7.411486866659935,7.053194916783837,6.870247533411669,195,205,200,255,255,255,calm
102.227783203125,205.15234375,169.84912109375,9.631117149466572,9.88496996584137,9.859050074330122,52,155,120,152,255,220,calm
239.20556640625,128.063232421875,127.81640625,7.882141372042971,9.704176960925064,10.003782701306589,190,78,78,255,178,178,calm
211.160888671875,211.099365234375,210.819091796875,9.97351196956906,10.13040652273257,10.136843803678099,161,161,161,255,255,255,calm
143.510986328125,237.53759765625,143.97119140625,9.947144317935894,7.828455737164547,10.101760083454574,94,188,94,194,255,194,calm
143.750732421875,237.485107421875,144.009033203125,10.048035238735515,7.536744163504344,9.962143502623634,94,188,94,194,255,194,calm
127.07568359375,253.5986328125,211.904052734375,9.89824373436455,6.590567810765499,9.23752448307143,77,205,162,177,255,255,calm
223.845947265625,253.535400390625,253.534912109375,9.259204045267962,6.8185335048009845,6.880484452483632,174,205,205,255,255,255,calm
244.290771484375,253.6083984375,248.7578125,6.918094536937129,6.73119978607065,7.114090983909592,196,205,200,255,255,255,calm
172.92333984375,215.99169921875,229.572998046875,9.495552113447312,9.922597387253534,8.795503522974249,123,166,180,223,255,255,calm
101.7958984375,204.903564453125,169.93408203125,9.92242088918753,9.913331803733996,9.842214688658538,52,155,120,151,255,220,calm
175.8955078125,223.8818359375,229.73974609375,9.674377167045508,8.842132258642906,8.605709992021671,126,174,180,226,255,255,calm
176.0,224.0,230.0,0.0,0.0,0.0,176,224,230,176,224,230,calm
239.41943359375,253.638916015625,253.5703125,7.380748108961175,6.5663856946270585,6.7324306575406885,190,206,205,255,255,255,calm
240.0,255.0,255.0,0.0,0.0,0.0,240,255,255,240,255,255,calm
144.0,238.0,144.0,0.0,0.0,0.0,144,238,144,144,238,144,calm
204.895751953125,92.1396484375,91.719970703125,9.789289902635826,9.832311323903134,10.134517690905014,155,42,42,254,142,142,calm
102.068115234375,205.325927734375,169.8017578125,9.781699219037613,9.799327923515479,9.336706000584211,52,155,120,152,255,220,calm
174.983154296875,237.318359375,237.28759765625,9.901810884904398,7.846813074959133,7.841714283281399,125,188,188,225,255,255,calm
